Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
349,2016-12-01 17:17,2016-12-01 17:22,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,499,Broadway & W 60 St,40.76915505,-73.98191841,22294,Subscriber,1988,1
877,2016-12-01 17:17,2016-12-01 17:31,442,W 27 St & 7 Ave,40.746647,-73.993915,499,Broadway & W 60 St,40.76915505,-73.98191841,23833,Subscriber,1979,1
562,2016-12-01 17:24,2016-12-01 17:33,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,499,Broadway & W 60 St,40.76915505,-73.98191841,25204,Subscriber,1985,2
726,2016-12-01 17:28,2016-12-01 17:40,3230,Penn Station Valet,40.7512836,-73.99692446,499,Broadway & W 60 St,40.76915505,-73.98191841,25675,Subscriber,1967,1
327,2016-12-01 17:35,2016-12-01 17:40,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,499,Broadway & W 60 St,40.76915505,-73.98191841,24941,Subscriber,1977,2
827,2016-12-01 17:38,2016-12-01 17:52,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,499,Broadway & W 60 St,40.76915505,-73.98191841,17841,Subscriber,1981,2
615,2016-12-01 17:44,2016-12-01 17:54,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,499,Broadway & W 60 St,40.76915505,-73.98191841,20331,Subscriber,1977,1
411,2016-12-01 17:47,2016-12-01 17:54,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,499,Broadway & W 60 St,40.76915505,-73.98191841,22797,Subscriber,1968,1
744,2016-12-01 18:10,2016-12-01 18:22,440,E 45 St & 3 Ave,40.75255434,-73.97282625,499,Broadway & W 60 St,40.76915505,-73.98191841,24184,Subscriber,1984,1
946,2016-12-01 18:16,2016-12-01 18:32,498,Broadway & W 32 St,40.74854862,-73.98808416,499,Broadway & W 60 St,40.76915505,-73.98191841,25938,Subscriber,1985,2
393,2016-12-01 18:19,2016-12-01 18:26,450,W 49 St & 8 Ave,40.76227205,-73.98788205,499,Broadway & W 60 St,40.76915505,-73.98191841,16399,Subscriber,1992,2
987,2016-12-01 18:20,2016-12-01 18:36,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,499,Broadway & W 60 St,40.76915505,-73.98191841,26474,Subscriber,1961,1
538,2016-12-01 18:20,2016-12-01 18:29,523,W 38 St & 8 Ave,40.75466591,-73.99138152,499,Broadway & W 60 St,40.76915505,-73.98191841,24100,Subscriber,1970,1
338,2016-12-01 18:21,2016-12-01 18:27,3176,W 64 St & West End Ave,40.77452835,-73.98753759,499,Broadway & W 60 St,40.76915505,-73.98191841,25676,Subscriber,1959,1
381,2016-12-01 18:24,2016-12-01 18:30,3159,W 67 St & Broadway,40.77492513,-73.98266566,499,Broadway & W 60 St,40.76915505,-73.98191841,26324,Subscriber,1981,2
